Date,SP500_Daily_Return,SP500_Daily_Return_Pct,SP500_Cumulative_Return,SP500_Rolling_Vol_5d,SP500_Rolling_Vol_20d,SP500_Return_5d,SP500_Return_20d,SP500_MA_5d,SP500_MA_20d
2023-10-10,0.0052079729499083,0.5207972949908379,1.054707463108763,0.0762674042389766,0.1313236241415563,0.0304507678303325,-0.0232322553172414,4304.8679999999995,4344.4005
2023-10-11,0.0042930173648079,0.4293017364807916,1.0635283579274892,0.0744918874799593,0.1324996177739655,0.0265493990032248,-0.0202554483104416,4327.508,4339.875999999999
2023-10-12,-0.0062463587658072,-0.6246358765807258,1.050638819480457,0.1042580684117988,0.1288529691365472,0.0214692157935649,-0.0345142172204836,4345.7919999999995,4332.1015
2023-10-13,-0.0050188407696322,-0.5018840769632216,1.040346989769458,0.0957007886067589,0.123566769159491,0.0044748752466055,-0.0275350985996513,4349.647999999999,4325.974499999999
2023-10-16,0.0105943462930186,1.0594346293018695,1.0619631323369938,0.1140328591014255,0.1305513921965841,0.008757605531799,-0.017940824469578,4357.242,4321.9794999999995
2023-10-17,-9.831650139591196e-05,-0.0098316501395911,1.061760407335815,0.1100969216411912,0.1304880872664184,0.0034325782884834,-0.0159205211579788,4360.2339999999995,4318.442
2023-10-18,-0.0133997987743527,-1.3399798774352711,1.0341332327565875,0.1410640678069217,0.1347053657301988,-0.0142450793360672,-0.0198991413384215,4347.764,4314.062
2023-10-19,-0.0084828257544152,-0.848282575441528,1.0168780349818478,0.1453024583317172,0.1252776013014239,-0.0164635450074833,-0.0120092378752887,4333.442,4311.462
2023-10-20,-0.0125853202431043,-1.2585320243104323,0.9914949790203182,0.1601718420418987,0.1322814446354383,-0.023942991556872,-0.0221987657578831,4312.718,4306.6669999999995
2023-10-23,-0.00168554221431,-0.1685542214310054,0.988138230163593,0.0971836584157774,0.1309004005026942,-0.0358032115199502,-0.0277583090486553,4281.4,4300.647
2023-10-24,0.007265759869482,0.726575986948208,1.0025835651312986,0.1371642428236395,0.1242439758547632,-0.0287020945760539,-0.0060488635858411,4256.296,4299.3544999999995
2023-10-25,-0.0143395924363416,-1.4339592436341642,0.9738673329875998,0.1405742683411431,0.1338520789741013,-0.0296273119176748,-0.0205263293336546,4230.7300000000005,4294.9675
2023-10-26,-0.0118325105033237,-1.183251050332379,0.9505115270378564,0.1462501074369989,0.1365025278339769,-0.0329055633473587,-0.0377863571877108,4202.576,4286.843999999999
2023-10-27,-0.0048003132530701,-0.4800313253070176,0.9411484607043504,0.1364087679199592,0.136870498835289,-0.0252807658800803,-0.039803640349343,4181.218,4278.3099999999995
2023-10-30,0.0120100938220271,1.2010093822027113,0.9644618358398932,0.1841625817100794,0.1455439604035668,-0.011908827044562,-0.028348634335963,4171.174,4272.2315
2023-10-31,0.0064749617214088,0.6474961721408823,0.977181651030125,0.1816323756345562,0.1403986960010364,-0.012684571342474,-0.0084289919493077,4160.397999999999,4270.449
2023-11-01,0.0105059850255138,1.0505985025513809,0.9979538918485682,0.1644083724944404,0.1425627749480415,0.0122027242958173,-0.0060721196130167,4170.616,4269.1545
2023-11-02,0.0188585748467386,1.8858574846738696,1.0356324548583271,0.138523518330806,0.1577698371777568,0.0436403100625297,0.0139942088070283,4206.726,4272.134
2023-11-03,0.0093937162152772,0.9393716215277292,1.0547546084578747,0.073208486448562,0.1557370623753636,0.0585252236257611,0.0115678310316815,4254.92,4274.625999999999
2023-11-06,0.0017529609897344,0.1752960989734431,1.0583565131299784,0.0996815755702653,0.1543663171585931,0.0477966410836081,0.0069931682834907,4294.7519999999995,4276.142000000001
2023-11-07,0.0028401412741241,0.284014127412413,1.064202536419781,0.1092733440140142,0.1536138036384471,0.0440125900138299,0.004621131465913,4331.668,4277.148999999999
2023-11-08,0.0010049378994057,0.10049378994057,1.0662769317806786,0.1195519978812253,0.1529149166263363,0.0341965048397068,0.0013319777470612,4360.652,4277.4405
2023-11-09,-0.0080839102122395,-0.8083910212239531,1.049573334590542,0.0991988507738886,0.1540629001400731,0.0068484267378143,-0.0005195868135302,4366.566000000001,4277.3275
